Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
1614,Male,Yes,0,Graduate,Yes,32943,6744,236,360.0,1.0,Urban,N
4687,Male,Yes,0,Not Graduate,,57672,0,229,120.0,1.0,Rural,Y
2762,Female,Yes,1,Not Graduate,Yes,19550,3610,98,180.0,1.0,Urban,N
422,Female,No,1,Not Graduate,Yes,12530,0,217,180.0,0.0,Urban,N
1677,Male,No,3+,Not Graduate,Yes,22116,0,167,360.0,2.0,Semiurban,Y
1402,Male,Yes,1,Graduate,No,17528,0,175,120.0,1.0,Urban,Y
2373,Female,Yes,1,Graduate,No,39651,0,125,240.0,0.0,semi-urban,N
964,Male,No,2,Graduate,No,12713,0,131,120.0,1.0,Rural,N
3924,Male,,1,Not Graduate,No,18729,13817,184,240.0,1.0,Semiurban,Y
1164,Male,No,3+,Not Graduate,Yes,17896,4596,141,180.0,1.0,Rural,Y
1704,Fmale,No,3+,Graduate,,17448,0,212,120.0,0.0,Semiurban,N
2331,Female,Yes,3+,Grad,Yes,16068,2728,169,240.0,1.0,Semiurban,Y
3869,Male,No,0,Graduate,No,17134,6244,91,240.0,0.0,Semiurban,N
4164,Female,No,0,Not Graduate,No,13337,5434,73,180.0,0.0,Rural,N
488,Male,No,,Not Graduate,Yes,40802,3511,153,120.0,0.0,Urban,Y
4703,Female,Yes,2,Graduate,No,15708,0,192,360.0,0.0,Urban,Y
1250,Female,Yes,3+,Graduate,Yes,27962,0,122,240.0,1.0,Semiurban,Y
436,Female,Yes,1,Not Graduate,Yes,11926,2929,120,240.0,0.0,Rural,Y
1741,Fmale,Yes,0,Not Graduate,No,13845,0,129,360.0,1.0,Metro,Y
256,Male,No,3+,Not Graduate,Yes,19896,0,122,180.0,0.0,Rural,Y
2348,Male,No,2,Graduate,Yes,26605,0,137,360.0,1.0,Semiurban,N
830,Female,No,1,Graduate,No,31867,0,39,120.0,1.0,Semiurban,Y
789,Female,No,0,Not Graduate,No,19982,1342,141,180.0,0.0,Rural,N
1688,Male,Yes,0,Not Graduate,No,26855,1385,187,360.0,0.0,Rural,N
3522,Female,Yes,1,Not Graduate,No,11733,0,149,180.0,-1.0,Urban,N
3810,Mle,No,3+,Graduate,Yes,23762,4602,172,120.0,0.0,Semiurban,N
2121,Female,No,2,Graduate,No,32675,5580,197,360.0,0.0,Semiurban,Y
3105,Female,Yes,2,Graduate,Yes,34501,2856,158,120.0,1.0,Rural,Y
457,Male,Yes,0,Graduate,No,43554,4938,160,120.0,0.0,Semiurban,N
4143,Female,Yes,2,Graduate,No,51493,0,168,240.0,0.0,Semiurban,Y
1434,Female,No,1,Graduate,No,34959,2562,119,360.0,0.0,Urban,Y
3129,Male,No,1,Not Graduate,No,26694,15527,143,120.0,0.0,Urban,Y
1013,Female,Yes,0,Graduate,Yes,23271,0,9999,120.0,1.0,Rural,N
2888,Female,No,2,Graduate,Yes,12363,0,134,180.0,0.0,Metro,Y
4757,Male,Yes,0,Not Graduate,Yes,15405,3970,136,180.0,1.0,Rural,Y
4200,Male,Yes,3+,Not Graduate,Yes,23637,0,177,240.0,0.0,Urban,Y
1129,Female,Yes,2,Graduate,No,38257,4438,115,999.0,0.0,Urban,N
4954,Male,No,3+,Not Graduate,No,30558,3551,221,180.0,0.0,Rural,Y
1106,Male,Yes,3+,Not Graduate,No,30128,0,109,240.0,1.0,Semiurban,Y
4239,Female,Yes,1,Not Graduate,Yes,9398,0,184,120.0,0.0,Urban,N
399,Female,,1,Not Graduate,No,16927,7540,193,360.0,0.0,,N
4623,Male,No,1,Not Graduate,Yes,50336,5078,198,240.0,1.0,Urban,Y
798,Female,Yes,four,Not Graduate,No,49411,0,101,120.0,1.0,Rural,Y
1788,Male,No,0,Graduate,No,40488,4263,33,120.0,0.0,Semiurban,N
3781,Mle,No,3+,Not Graduate,Yes,14755,0,190,120.0,0.0,Rural,Y
3058,Male,Yes,0,Not Graduate,No,13652,0,123,240.0,1.0,Semiurban,Y
3505,Male,Yes,0,Graduate,Yes,23111,0,89,360.0,1.0,Urban,N
4222,Male,No,1,Not Graduate,No,14307,5303,202,180.0,0.0,Urban,Y
3193,Female,No,2,Graduate,Yes,16841,0,222,240.0,1.0,Urban,Y
4038,Male,Yes,2,Not Graduate,No,11275,1485,142,240.0,1.0,Semiurban,N
1362,Female,No,1,Graduate,Yes,18324,2712,70,120.0,1.0,Urban,N
1459,Female,No,four,Graduate,No,31603,0,201,240.0,0.0,Semiurban,Y
1335,Male,Yes,2,Not Graduate,No,28305,0,73,180.0,1.0,Semiurban,N
3582,Female,No,2,Not Graduate,Yes,19632,0,198,240.0,0.0,Rural,Y
66,Male,Yes,0,Graduate,Yes,10462,0,294,120.0,0.0,Rural,Y
178,Female,Yes,2,Graduate,Yes,36355,2978,181,360.0,1.0,Urban,Y
2375,Male,No,0,Not Graduate,No,39462,0,204,240.0,1.0,Urban,Y
3586,Female,No,2,Graduate,No,52412,0,122,240.0,1.0,Urban,Y
3093,Male,Yes,1,Not Graduate,Yes,13384,7484,120,240.0,1.0,Rural,N
27,Male,Yes,3+,Not Graduate,No,20872,0,1500,180.0,0.0,Semiurban,Y
2574,Male,No,0,Graduate,No,26144,0,135,120.0,0.0,Urban,N
526,Male,No,0,Not Graduate,Yes,89137,0,144,360.0,1.0,Urban,Y
4786,Female,No,1,Graduate,Yes,32334,4508,103,180.0,1.0,Rural,N
1254,Male,Yes,3+,Graduate,Yes,46326,0,132,120.0,0.0,Rural,Y
1849,Female,Yes,1,Not Graduate,Yes,69547,1437,123,180.0,-1.0,Rural,N
1146,Male,Yes,0,Graduate,Yes,43915,582,182,120.0,0.0,Rural,N
2237,Male,Yes,0,Graduate,No,11617,7080,277,120.0,1.0,Semiurban,Y
322,Male,No,0,Graduate,No,15467,4809,90,360.0,0.0,Urban,Y
2950,Male,Yes,1,Graduate,No,12729,1439,85,240.0,0.0,Urban,N
665,Female,No,1,Graduate,Yes,26684,0,117,240.0,0.0,Urban,Y
4307,Male,,3+,Graduate,Yes,26935,1147,244,240.0,0.0,Semiurban,N
3799,Male,Yes,2,Not Graduate,Yes,18845,10452,130,180.0,1.0,Metro,Y
2202,Female,Yes,3+,Not Graduate,Yes,26539,0,193,360.0,1.0,Semiurban,N
4957,Male,Yes,0,Graduate,Yes,33743,0,77,240.0,0.0,Semiurban,Y
1222,Male,No,2,Not Graduate,No,20655,0,9999,360.0,0.0,Rural,Y
333,Male,Yes,0,Graduate,No,18193,1554,31,120.0,2.0,Semiurban,N
4136,Male,Yes,0,Graduate,Self,15599,0,192,360.0,-1.0,Rural,Y
2952,Male,No,1,Not Graduate,Yes,12538,6980,217,360.0,0.0,Semiurban,Y
1816,Male,Yes,2,Graduate,Yes,29942,0,135,360.0,0.0,Urban,Y
4782,Female,Yes,1,Not Graduate,No,14880,1738,117,120.0,0.0,Semiurban,N
599,,Yes,0,Not Graduate,No,24260,0,60,120.0,1.0,Urban,Y
2018,Male,Yes,0,Graduate,Yes,29643,0,140,180.0,0.0,Urban,Y
1901,Male,No,0,Graduate,Yes,48210,1282,142,120.0,0.0,Rural,N
4876,Female,No,3+,Not Graduate,Self,13994,5252,132,360.0,0.0,Urban,Y
387,Male,No,0,Not Graduate,Yes,37786,0,132,120.0,1.0,Urban,N
2263,Female,No,0,Graduate,Yes,14322,0,96,360.0,1.0,Semiurban,N
1609,Female,No,3+,Graduate,No,22561,6959,161,240.0,1.0,Urban,Y
1460,Female,No,3+,Graduate,No,12614,2742,103,180.0,0.0,Rural,N
4405,Male,No,3+,Graduate,Self,18526,2676,97,240.0,0.0,Rural,Y
4446,Male,Yes,0,Graduate,Yes,7118,0,144,360.0,1.0,Urban,Y
1769,Male,Yes,1,Not Graduate,Yes,36110,0,173,180.0,1.0,Rural,Y
1948,Female,Yes,0,Graduate,No,52683,0,160,180.0,0.0,Semiurban,Y
229,Female,Yes,3+,Graduate,Yes,20544,10624,1500,240.0,1.0,Semiurban,Y
1029,Male,Yes,2,Graduate,Yes,37014,4777,209,120.0,1.0,Semiurban,N
4859,Female,Yes,1,Not Graduate,Yes,22078,13076,144,360.0,0.0,Semiurban,N
499,Female,Yes,1,Not Graduate,Yes,24713,0,167,360.0,0.0,Semiurban,N
1785,Female,No,1,Grad,Yes,30529,1372,113,360.0,0.0,Urban,Y
3840,Female,No,3+,Graduate,Yes,43170,2588,208,180.0,1.0,Urban,Y
903,Male,N,1,Not Graduate,Yes,17175,0,169,240.0,0.0,Semiurban,Y
3958,Female,No,0,Not Graduate,No,16908,9922,139,120.0,1.0,Urban,N
702,Female,No,2,Graduate,No,10809,5618,152,120.0,0.0,Urban,Y
4967,Female,Yes,1,Graduate,No,13775,209,95,360.0,1.0,Urban,N
4272,Female,No,3+,Not Graduate,Yes,26436,0,206,240.0,2.0,Urban,Y
2806,Male,Yes,0,Graduate,Yes,22758,0,117,180.0,0.0,Rural,Y
4823,Female,No,2,Graduate,Yes,21500,3674,213,180.0,0.0,Urban,Y
3136,Male,Yes,1,Not Graduate,No,27842,0,147,120.0,0.0,Rural,N
2328,Female,No,0,Not Graduate,Yes,9126,5189,106,240.0,0.0,Rural,Y
1238,Male,No,0,Graduate,Yes,9106,0,238,180.0,0.0,Rural,Y
1773,Female,No,0,Not Graduate,No,16948,2462,132,360.0,1.0,Rural,N
1239,Female,No,3+,Graduate,No,21848,0,184,240.0,0.0,Rural,Y
2419,Female,No,0,Not Graduate,No,36402,2123,163,360.0,2.0,semi-urban,Y
2156,Female,No,2,Grad,Yes,17315,4837,161,180.0,0.0,Urban,N
950,Female,Yes,0,Not Graduate,Yes,22805,0,85,240.0,1.0,Urban,N
2897,Female,No,3+,Not Graduate,No,29641,559,101,240.0,1.0,Urban,Y
3279,Female,No,3+,Not Graduate,No,13414,1613,158,180.0,0.0,Urban,N
2089,Male,No,1,Not Graduate,Yes,19479,0,108,240.0,0.0,Urban,N
2513,Male,Yes,1,Graduate,Yes,14203,1690,153,240.0,1.0,Semiurban,N
1718,Female,Yes,2,Not Graduate,Yes,14972,1412,20,240.0,0.0,Rural,N
3931,Female,No,0,Not Graduate,Self,31307,4379,136,360.0,1.0,Urban,Y
139,Male,Y,2,Graduate,No,16940,0,143,180.0,0.0,Urban,Y
4030,Male,Yes,1,Graduate,Yes,8479,0,197,180.0,1.0,Semiurban,N
252,Male,Yes,0,Graduate,No,33867,0,171,180.0,0.0,Rural,N
1908,Male,No,1,Not Graduate,No,41100,0,178,360.0,0.0,Urban,Y
4142,Male,Yes,3+,Graduate,Yes,27021,0,9999,240.0,1.0,Rural,Y
4092,Female,No,3+,Graduate,Yes,17157,0,68,180.0,0.0,Rural,Y
4710,Female,No,2,Graduate,Yes,18660,1801,167,240.0,0.0,Semiurban,Y
3335,Female,No,1,Not Graduate,No,21047,0,161,240.0,0.0,Semiurban,Y
4522,Male,No,0,Not Graduate,Yes,14029,0,143,180.0,,Semiurban,N
1972,Male,Yes,1,Not Graduate,No,18003,2756,109,180.0,0.0,Rural,Y
581,Female,No,2,Graduate,Yes,22436,0,168,360.0,0.0,Semiurban,Y
913,Female,No,0,Graduate,Yes,21302,0,110,360.0,1.0,Semiurban,Y
1719,Male,No,1,Not Graduate,Yes,22195,2464,229,180.0,0.0,Rural,Y
368,Female,Yes,0,Graduate,No,31053,0,51,120.0,0.0,Urban,Y
3362,Male,No,0,Graduate,No,11104,5251,81,360.0,2.0,Semiurban,Y
4999,Male,Yes,2,Not Graduate,Yes,12248,0,166,240.0,0.0,Semiurban,N
1579,Male,Yes,3+,Not Graduate,No,32873,0,179,240.0,1.0,Rural,Y
4103,Female,Yes,1,Graduate,Yes,11623,0,79,120.0,0.0,Urban,Y
3834,Female,Yes,3+,Graduate,Yes,31858,0,168,180.0,0.0,Rural,N
3460,Female,Yes,1,Graduate,Yes,24244,9352,84,120.0,0.0,Rural,Y
4827,Female,No,1,Graduate,No,59504,0,204,240.0,0.0,Urban,Y
912,Female,Yes,1,Not Graduate,No,21540,0,133,360.0,0.0,Urban,Y
2542,Female,No,0,Graduate,No,39708,2159,301,240.0,0.0,Urban,Y
3215,Male,No,1,Not Graduate,No,23273,0,173,180.0,1.0,Urban,N
3884,Female,No,2,Not Graduate,No,16055,0,151,240.0,0.0,Rural,Y
111,Male,Yes,3+,Not Graduate,Yes,24864,0,126,120.0,0.0,Rural,N
4535,Male,Yes,1,Not Graduate,Yes,60764,0,79,240.0,1.0,Rural,Y
1765,Male,No,2,Graduate,Yes,32691,0,120,240.0,1.0,Urban,Y
3872,Female,Yes,3+,Graduate,No,10409,4111,100,999.0,0.0,Rural,Y
2584,Male,Yes,3+,Not Graduate,Yes,12529,0,152,240.0,0.0,Urban,N
2690,Female,No,1,Graduate,Yes,6539,717,191,120.0,1.0,Semiurban,Y
1090,Female,Yes,3+,Graduate,No,17799,0,86,180.0,1.0,semi-urban,Y
930,Male,No,0,Graduate,No,46388,0,181,180.0,1.0,Urban,Y
1339,Male,No,3+,Graduate,No,28530,1424,194,360.0,0.0,Rural,Y
4572,Male,No,1,Not Graduate,Yes,25557,5089,204,180.0,0.0,Urban,Y
2622,Male,,2,Graduate,No,20109,5267,168,180.0,0.0,Urban,Y
2729,Female,No,1,Not Graduate,No,47554,0,130,360.0,0.0,Urban,Y
937,Female,Yes,1,Graduate,No,47216,1635,196,360.0,0.0,Semiurban,Y
3380,Female,Yes,1,Graduate,Yes,30772,10931,76,180.0,1.0,Urban,N
2744,Female,No,0,Graduate,Yes,13747,0,102,240.0,1.0,Urban,Y
3007,Female,Yes,2,Not Graduate,Yes,26845,0,152,120.0,1.0,Rural,N
1251,Fmale,No,3+,Not Graduate,No,14063,0,87,360.0,0.0,Rural,N
4744,Male,Yes,2,Not Graduate,Yes,13998,0,143,360.0,0.0,Rural,N
4746,Female,No,1,Not Graduate,Yes,32575,0,157,180.0,0.0,Semiurban,N
3723,Female,Yes,1,Graduate,No,37350,2548,121,120.0,0.0,Urban,Y
3742,Male,No,1,Graduate,No,7221,0,148,120.0,1.0,Rural,Y
2304,Female,No,2,Graduate,,14420,0,104,240.0,1.0,Semiurban,Y
2294,Female,Yes,2,Grad,Yes,17272,11984,120,360.0,1.0,Rural,Y
2728,Female,No,2,Graduate,Yes,13460,0,154,120.0,1.0,Semiurban,N
2580,Female,Yes,2,Not Graduate,No,26965,0,158,240.0,1.0,Urban,Y
2782,Male,Yes,1,Not Graduate,No,41170,2352,88,360.0,1.0,Urban,Y
3306,,No,1,Not Graduate,No,9632,5463,158,240.0,0.0,Urban,N
706,Male,Yes,four,Not Graduate,Yes,27117,0,91,360.0,0.0,Metro,Y
1198,Male,No,0,Graduate,No,17762,0,115,120.0,0.0,Urban,Y
1851,Male,No,1,Graduate,Yes,48458,0,163,360.0,1.0,Rural,Y
4282,Female,Y,1,Graduate,Yes,18556,4346,182,120.0,0.0,Urban,Y
435,Female,Yes,0,Graduate,No,13334,0,165,240.0,0.0,Semiurban,Y
3965,Male,Yes,0,Not Graduate,No,66205,0,155,240.0,0.0,Semiurban,Y
2720,Female,No,3+,Not Graduate,No,24276,0,163,180.0,0.0,Rural,Y
1732,Male,No,0,Graduate,No,25892,2318,195,120.0,0.0,Rural,Y
384,Female,Yes,2,Not Graduate,Yes,28937,2227,150,120.0,0.0,Urban,N
1795,Male,No,3+,Not Graduate,No,18300,913,100,180.0,1.0,Rural,Y
3506,Female,Yes,0,Not Graduate,Yes,15965,0,155,240.0,0.0,Rural,Y
4641,Fmale,No,0,Graduate,,16345,5060,125,180.0,0.0,Semiurban,Y
2047,Female,No,1,Graduate,Yes,50959,1919,194,240.0,1.0,Rural,Y
3833,Male,Yes,1,Not Graduate,Yes,22833,0,191,120.0,0.0,Urban,N
2025,Male,Yes,2,Graduate,Self,10114,0,86,180.0,0.0,Metro,N
433,Male,No,3+,Graduate,No,19868,0,149,360.0,1.0,Semiurban,N
740,Male,Yes,3+,Graduate,No,12948,0,249,240.0,0.0,Semiurban,Y
4005,Female,No,0,Graduate,Yes,30584,1987,190,360.0,0.0,Rural,N
2514,Female,No,3+,Not Graduate,Yes,14598,0,152,120.0,1.0,Semiurban,Y
2238,Male,No,3+,Not Graduate,No,31333,3039,172,240.0,0.0,Metro,N
3656,Female,Yes,1,Not Graduate,Yes,8597,763,174,360.0,0.0,Urban,Y
3533,Female,Yes,3+,Not Graduate,Yes,55995,834,187,240.0,0.0,Semiurban,N
1826,Female,No,0,Not Graduate,Yes,16004,8777,131,180.0,0.0,Semiurban,Y
3476,Male,Yes,0,Graduate,Yes,20590,0,193,120.0,0.0,Semiurban,N
2403,Male,No,1,Not Graduate,No,7773,0,140,360.0,0.0,Urban,N
3022,Female,No,0,Not Graduate,No,60973,0,149,240.0,0.0,Urban,Y
1726,Female,Yes,0,Not Graduate,No,22296,0,196,120.0,0.0,Semiurban,Y
4,Male,No,1,Not Graduate,No,12160,1641,165,120.0,0.0,Urban,Y
1767,Female,No,1,Not Graduate,No,12924,8258,126,360.0,0.0,Rural,N
4412,Male,Yes,3+,Not Graduate,No,25047,0,75,120.0,0.0,Semiurban,Y
4861,Female,Yes,2,Graduate,Yes,13628,0,102,120.0,0.0,Semiurban,Y
4173,Female,Yes,four,Graduate,Yes,11122,0,168,360.0,1.0,Rural,N
8,Female,Yes,3+,Graduate,Yes,58664,11859,45,240.0,1.0,Rural,Y
4507,Female,Yes,3+,Not Graduate,Yes,28551,6991,178,240.0,0.0,Semiurban,N
3792,Male,Yes,3+,Graduate,Yes,48025,0,1500,120.0,0.0,Semiurban,Y
2672,Female,No,2,Graduate,No,13887,5023,131,360.0,0.0,,Y
404,Male,No,2,Not Graduate,Yes,8229,0,222,240.0,0.0,Urban,N
4735,Male,Yes,2,Graduate,No,24603,1252,141,120.0,0.0,Rural,N
51,Male,Yes,1,Graduate,No,35960,10676,142,180.0,0.0,Urban,N
3410,Female,No,3+,Not Graduate,No,25627,0,145,240.0,0.0,Urban,N
2148,Female,No,0,Not Graduate,Yes,31784,0,134,360.0,1.0,Rural,Y
3164,Female,Yes,0,Not Graduate,No,11584,0,141,180.0,1.0,Urban,Y
2197,Female,Yes,3+,Graduate,No,18078,1049,234,240.0,0.0,Urban,N
4515,Male,Yes,1,Graduate,No,36056,0,119,240.0,1.0,Metro,Y
559,Male,No,2,Graduate,No,19969,0,202,240.0,1.0,semi-urban,Y
727,Female,Yes,3+,Not Graduate,Yes,13696,0,54,180.0,1.0,Semiurban,Y
1887,Female,No,3+,Graduate,No,20898,0,135,240.0,0.0,Urban,N
2535,Male,No,0,Not Graduate,No,19993,0,87,240.0,0.0,Semiurban,Y
1152,Male,No,3+,Graduate,Yes,20545,4985,217,180.0,1.0,Rural,Y
10,Male,Yes,2,Graduate,Yes,25781,14004,155,240.0,1.0,Rural,Y
4616,Male,Yes,2,Graduate,No,18380,0,52,180.0,1.0,Semiurban,Y
1708,Male,No,3+,Not Graduate,No,37531,0,107,360.0,0.0,Semiurban,Y
546,Female,Yes,0,Not Graduate,Yes,28321,2576,135,360.0,0.0,Semiurban,N
4178,Male,No,1,Not Graduate,No,13719,0,93,240.0,0.0,Rural,Y
2631,Female,Yes,3+,Graduate,Yes,56368,0,171,180.0,1.0,Urban,Y
1615,Male,,1,Grad,Yes,48379,513,143,240.0,1.0,Rural,Y
1072,Female,Y,1,Graduate,No,8680,0,129,180.0,-1.0,Rural,Y
1725,Male,No,1,Not Graduate,Yes,23799,0,145,180.0,0.0,Semiurban,N
717,Male,No,2,Graduate,No,28061,3883,172,120.0,1.0,Semiurban,Y
4631,Male,No,0,Graduate,Yes,35556,1970,169,240.0,0.0,Rural,N
4839,Female,Yes,2,Not Graduate,Yes,9005,0,116,240.0,1.0,Urban,Y
1397,Male,Yes,3+,Not Graduate,Yes,10260,3814,158,180.0,1.0,Semiurban,N
1232,Female,,1,Not Graduate,No,56571,0,146,180.0,0.0,Rural,Y
3784,Female,No,0,Graduate,Yes,27313,4594,184,240.0,1.0,Rural,Y
1897,Female,No,2,Graduate,No,17317,3363,86,360.0,0.0,Rural,N
1759,Female,Yes,1,Not Graduate,Self,24160,0,138,240.0,1.0,Rural,N
319,Female,Yes,four,Graduate,Yes,40447,1264,134,360.0,0.0,Rural,N
2124,Male,No,1,Not Graduate,Yes,37040,0,88,,1.0,Rural,Y
4073,Male,No,0,Not Graduate,Yes,45998,0,29,240.0,0.0,Rural,Y
1673,Female,No,2,Graduate,Yes,48871,7636,155,120.0,0.0,,N
3490,Female,Yes,0,Not Graduate,No,7466,3251,110,120.0,0.0,Semiurban,Y
4929,Female,No,0,Not Graduate,No,21682,5366,137,360.0,1.0,Rural,Y
2686,Male,No,2,Graduate,No,18626,0,147,240.0,0.0,Urban,Y
2702,Female,No,2,Graduate,Yes,14220,0,190,360.0,1.0,Urban,N
1588,Male,Yes,2,Not Graduate,Yes,10726,3886,127,180.0,0.0,Rural,Y
428,Male,Yes,1,Not Graduate,Yes,31360,7276,94,180.0,0.0,Urban,N
4205,Female,Y,1,Graduate,Yes,84816,2429,122,360.0,0.0,Urban,N
4059,Female,No,3+,Graduate,Yes,14764,0,184,,0.0,Semiurban,Y
481,Female,Yes,3+,Graduate,No,24848,0,233,240.0,1.0,Urban,N
2210,Female,Yes,1,Not Graduate,Yes,29193,0,164,120.0,1.0,Semiurban,Y
547,Female,No,2,Not Graduate,Yes,33271,1366,130,240.0,0.0,Rural,N
1299,Male,No,1,Graduate,No,19713,4786,135,180.0,0.0,Rural,Y
263,Male,Yes,2,Not Graduate,No,23075,2278,76,180.0,1.0,Urban,N
2457,Male,No,1,Not Graduate,No,27555,0,178,120.0,2.0,,Y
4484,Female,No,3+,Not Graduate,Yes,45687,0,108,180.0,1.0,Rural,N
3478,Male,No,0,Not Graduate,No,39417,0,166,120.0,1.0,Urban,N
667,Fmale,Yes,1,Not Graduate,No,31493,0,64,360.0,0.0,Urban,N
172,Female,No,1,Graduate,No,24517,3091,155,240.0,0.0,Urban,N
1177,Female,No,2,Not Graduate,No,15429,2971,216,240.0,1.0,Rural,N
3340,Female,Yes,3+,Graduate,No,21208,2060,87,240.0,1.0,Semiurban,N
1078,Female,,3+,Not Graduate,Self,67859,5571,95,180.0,1.0,Urban,Y
3726,Male,Yes,0,Not Graduate,Yes,19576,0,123,240.0,0.0,Semiurban,Y
2824,Female,Yes,1,Graduate,No,18594,1985,-50,360.0,0.0,Semiurban,Y
687,Male,Yes,1,Graduate,No,20755,3847,164,180.0,0.0,Semiurban,Y
4637,Male,Yes,0,Graduate,No,25629,2110,139,120.0,1.0,Semiurban,Y
2189,Fmale,No,1,Not Graduate,No,16426,1767,89,360.0,1.0,Semiurban,Y
694,Female,No,0,Not Graduate,Yes,22472,1370,145,180.0,0.0,semi-urban,Y
3199,Male,Yes,2,Graduate,Yes,9071,4056,106,360.0,1.0,Semiurban,Y
4444,Male,Yes,2,Graduate,No,12059,0,86,180.0,1.0,Rural,Y
2612,Male,No,2,Not Graduate,No,30047,8629,213,240.0,1.0,Rural,Y
4396,Male,Yes,2,Not Graduate,Yes,8965,0,170,240.0,1.0,Rural,Y
4643,Male,Yes,3+,Not Graduate,Yes,12101,0,86,120.0,0.0,Rural,Y
3196,Female,Yes,2,Not Graduate,Yes,19355,0,225,360.0,1.0,Urban,Y
2955,Female,Yes,3+,Graduate,No,21422,0,134,240.0,0.0,Rural,Y
4287,Mle,Yes,0,Graduate,No,21597,1500,172,180.0,0.0,Semiurban,Y
2618,Female,Yes,1,Graduate,No,25133,0,60,240.0,0.0,Semiurban,N
3835,Female,No,2,Graduate,Yes,19600,6431,171,360.0,2.0,Rural,Y
3909,Male,No,3+,Graduate,No,27939,0,139,120.0,1.0,Semiurban,Y
1828,Female,No,3+,Not Graduate,No,21730,2919,142,180.0,1.0,Rural,Y
782,Male,No,1,Not Graduate,Yes,61362,2005,119,240.0,1.0,Semiurban,Y
1728,Male,Yes,,Not Graduate,No,15861,0,177,120.0,1.0,Semiurban,Y
4193,Mle,Yes,3+,Not Graduate,No,47576,2792,126,360.0,1.0,Rural,Y
4064,Male,Y,1,Not Graduate,Yes,20722,0,175,240.0,1.0,Semiurban,Y
542,Male,Yes,2,Not Graduate,No,20451,7496,164,240.0,0.0,Rural,N
712,Female,Yes,2,Graduate,Yes,14476,4037,32,120.0,0.0,Rural,N
3198,Male,No,2,Not Graduate,No,20016,1785,118,120.0,1.0,Semiurban,Y
2561,Female,Yes,3+,Graduate,Yes,23102,0,1500,180.0,0.0,,N
2869,Female,Yes,four,Not Graduate,No,24844,3942,140,240.0,0.0,Semiurban,Y
631,Female,Yes,0,Not Graduate,Yes,23058,0,118,,0.0,Rural,Y
255,Female,Yes,0,Graduate,No,22383,3796,132,360.0,1.0,Semiurban,Y
1943,Male,Yes,2,Graduate,No,10571,4920,121,240.0,1.0,Rural,Y
2601,Male,,0,Graduate,Yes,9634,0,-5,180.0,1.0,Urban,Y
883,Male,Yes,0,Graduate,Yes,17129,0,210,240.0,1.0,Semiurban,Y
2431,Male,No,0,Not Graduate,Yes,16350,5891,196,180.0,1.0,Urban,Y
3190,Female,No,2,Not Graduate,No,10570,1142,208,240.0,0.0,Urban,Y
1241,Female,Yes,0,Graduate,Yes,19772,3795,97,240.0,1.0,Urban,N
3752,Female,No,1,Graduate,Yes,18967,1016,162,,0.0,Semiurban,Y
1356,Female,Yes,2,Graduate,No,19382,0,175,180.0,1.0,Rural,Y
3962,Male,Y,1,Graduate,Yes,22879,4338,206,120.0,0.0,Semiurban,N
1172,Female,No,2,Graduate,Yes,28388,0,107,180.0,0.0,Urban,N
4754,Fmale,No,,Not Graduate,No,22640,0,106,360.0,0.0,Urban,Y
3421,Female,No,0,Not Graduate,Yes,8931,0,124,180.0,1.0,Urban,N
2482,Male,No,0,Not Graduate,No,38211,0,138,240.0,0.0,Semiurban,Y
2166,Male,,3+,Not Graduate,No,86903,2259,165,999.0,1.0,Rural,Y
2370,Male,Yes,four,Not Graduate,Yes,13039,3785,127,120.0,1.0,Semiurban,Y
589,Male,No,2,Graduate,Yes,58600,0,94,120.0,1.0,Semiurban,Y
791,Female,Yes,3+,Graduate,Yes,25849,7231,209,240.0,1.0,Semiurban,N
2400,Male,Yes,3+,Graduate,Yes,46607,8982,112,120.0,1.0,Urban,Y
1145,Male,Yes,0,Not Graduate,Yes,46149,0,88,120.0,0.0,Urban,N
1330,Male,No,3+,Not Graduate,No,28796,0,205,120.0,1.0,Urban,Y
2810,Male,No,2,Not Graduate,No,23793,0,121,360.0,1.0,Urban,N
4955,Female,No,1,Not Graduate,Yes,28230,2331,91,180.0,1.0,Semiurban,Y
3691,Female,No,0,Not Graduate,No,28123,2026,200,120.0,1.0,Semiurban,Y
3277,Male,No,0,Not Graduate,No,17835,0,156,240.0,0.0,Rural,Y
76,Fmale,No,1,Not Graduate,Yes,26264,0,191,120.0,0.0,Semiurban,Y
2395,Male,No,1,Not Graduate,Yes,21922,2872,82,360.0,1.0,Urban,Y
4091,Male,Yes,1,Graduate,No,22589,3180,96,360.0,,Semiurban,Y
3704,Female,Yes,0,Not Graduate,Yes,12889,0,135,120.0,1.0,Metro,N
3888,Female,No,0,Graduate,Yes,42884,0,77,180.0,0.0,Rural,N
2408,Female,Yes,2,Not Graduate,No,26977,1416,73,120.0,1.0,Urban,Y
555,Female,No,1,Not Graduate,Yes,21385,0,140,360.0,0.0,Rural,Y
703,Male,No,3+,Graduate,No,7876,3922,123,180.0,1.0,Semiurban,N
1467,Mle,No,1,Not Graduate,No,45384,7211,129,240.0,0.0,Rural,N
4880,Male,No,2,Not Graduate,No,14709,7567,178,240.0,0.0,Urban,Y
1736,Male,No,3+,Not Graduate,Yes,19164,0,149,360.0,1.0,Semiurban,N
